Generation Max Avg Min
3464 8476 5724.2 2 
3465 8476 5297.2 16 
3466 8476 5588.2 2 
3467 8476 5153.0 2 
3468 8476 5826.8 60 
3469 8476 4034.8 2 
3470 8476 4968.4 20 
3471 8476 6057.0 56 
3472 8476 5449.0 2 
3473 8476 5482.4 2 
3474 8476 5490.8 2 
3475 8476 4984.2 2 
3476 8476 5176.1 1 
3477 8476 6074.6 24 
3478 8476 5218.4 2 
3479 8476 5726.4 40 
3480 8476 4628.0 4 
3481 8476 4416.8 200 
3482 8476 4841.0 8 
3483 8476 5611.2 2 
3484 8476 5335.4 2 
3485 8476 6369.4 26 
3486 8476 5393.7 6 
3487 8476 3712.8 2 
3488 8476 4585.3 2 
3489 8476 5195.3 1 
3490 8476 5307.4 46 
3491 8476 5613.0 2 
3492 8476 5250.9 1 
3493 8476 5263.4 2 
3494 8476 5509.8 2 
3495 8476 3988.6 2 
3496 8476 4538.1 11 
3497 8476 4824.0 4 
3498 8476 5266.1 12 
3499 8476 6786.0 4 
3500 8476 5239.2 4 
3501 8476 5096.3 1 
3502 8476 5222.6 2 
3503 8476 5641.4 2 
3504 8476 5210.2 8 
3505 8476 5343.9 1 
3506 8476 5156.8 2 
3507 8476 5096.4 2 
3508 8476 5231.6 2 
3509 8476 5356.0 2 
3510 8476 5157.9 2 
3511 8476 5143.8 2 
3512 8476 5538.6 2 
3513 8476 5351.7 1 
3514 8476 5537.0 2 
3515 8476 5318.8 2 
3516 8476 5465.0 56 
3517 8476 5520.4 8 
3518 8476 5727.8 2 
3519 8476 5752.8 2 
3520 8476 4167.0 2 
3521 8476 3988.1 1 
3522 8476 4383.0 2 
3523 8476 4009.0 3 
3524 8476 4884.9 828 
3525 8476 4937.0 2 
3526 8476 6320.0 192 
3527 8476 5385.4 2 
3528 8476 5421.6 20 
3529 8476 5689.4 2 
3530 8476 5320.8 52 
3531 8476 5090.3 1 
3532 8476 5933.0 16 
3533 8476 5588.8 12 
3534 8476 5239.1 1 
3535 8476 5280.4 12 
3536 8476 5298.3 1 
3537 8476 5610.6 2 
3538 8476 5165.4 2 
3539 8476 5548.4 2 
3540 8476 5138.1 1 
3541 8476 5122.8 2 
3542 8476 5092.5 2 
3543 8476 5689.0 2 
3544 8476 5190.6 36 
3545 8476 5165.7 1 
3546 8476 5524.6 2 
3547 8476 5732.8 4 
3548 8476 4214.6 2 
3549 8476 5188.8 2 
3550 8476 5113.8 2 
3551 8476 5306.4 2 
3552 8476 5198.8 16 
3553 8476 5313.0 2 
3554 8476 5153.2 2 
3555 8476 5388.2 6 
3556 8476 3730.6 2 
3557 8476 4774.8 2 
3558 8476 5796.4 2 
3559 8476 5117.2 4 
3560 8476 5323.7 3 
3561 8476 5402.8 2 
3562 8476 5409.6 32 
3563 8476 6044.0 52 
3564 8476 6270.2 224 
3565 8476 5242.6 6 
3566 8476 5981.8 2 
3567 8476 5200.2 2 
3568 8476 5503.2 2 
3569 8476 5191.2 2 
3570 8476 3683.2 2 
3571 8476 4650.6 32 
3572 8476 5161.5 1 
3573 8476 5287.4 2 
3574 8476 5651.7 125 
3575 8476 5295.4 20 
3576 8476 5497.2 2 
3577 8476 5088.2 2 
3578 8476 5183.4 8 
3579 8476 5207.5 2 
3580 8476 5480.8 2 
3581 8476 5301.2 2 
3582 8476 5086.4 2 
3583 8476 5196.1 2 
3584 8476 5148.7 1 
3585 8476 5321.4 2 
3586 8476 5490.6 2 
3587 8476 3802.1 2 
3588 8476 4913.0 2 
3589 8476 5157.6 2 
3590 8476 5262.8 2 
3591 8476 5289.7 1 
3592 8476 6012.0 2 
3593 8476 5373.9 2 
3594 8476 5461.0 2 
3595 8476 5138.8 1 
3596 8476 5994.2 2 
3597 8476 5170.2 2 
3598 8476 5201.5 1 
3599 8476 5256.2 2 
3600 8476 5231.4 2 
3601 8476 5339.0 2 
3602 8476 5522.2 16 
3603 8476 5658.4 2 
3604 8476 5910.0 1336 
3605 8476 3910.9 2 
3606 8476 4690.0 2 
3607 8476 5663.4 2 
3608 8476 5129.9 2 
3609 8476 5200.8 14 
3610 8476 3598.6 2 
3611 8476 4619.8 2 
3612 8476 4459.8 2 
3613 8476 5014.6 4 
3614 8476 4707.0 2 
3615 8476 4861.5 60 
3616 8476 4612.2 2 
3617 8476 5016.4 32 
3618 8476 5248.8 2 
3619 8476 5503.2 12 
3620 8476 5404.1 1 
3621 8476 5688.2 6 
3622 8476 5274.6 12 
3623 8476 5269.6 2 
3624 8476 3785.6 2 
3625 8476 4618.4 52 
3626 8476 5534.4 2 
3627 8476 4324.0 20 
3628 8476 4773.8 2 
3629 8476 5163.9 1 
3630 8476 5449.0 52 
3631 8476 5615.4 2 
3632 8476 5183.6 12 
3633 8476 5202.0 2 
3634 8476 6002.0 592 
3635 8476 4998.6 2 
3636 8476 4324.6 4 
3637 8476 4652.1 1 
3638 8476 5200.0 16 
3639 8476 5933.7 1 
3640 8476 5939.4 2 
3641 8476 5734.0 8 
3642 8476 6087.4 2 
3643 8476 5384.6 2 
3644 8476 5223.4 2 
3645 8476 5413.4 2 
3646 8476 5600.8 2 
3647 8476 5095.1 2 
3648 8476 5330.2 2 
3649 8476 5392.6 16 
3650 8476 5142.0 4 
3651 8476 5162.4 4 
3652 8476 5155.9 1 
3653 8476 5255.5 1 
3654 8476 5591.6 504 
3655 8476 5441.8 2 
3656 8476 6090.4 52 
3657 8476 5689.0 2 
3658 8476 4135.3 1 
3659 8476 5073.0 2 
3660 8476 5225.6 2 
3661 8476 6429.2 16 
3662 8476 5214.6 2 
3663 8476 5132.1 2 
3664 8476 5531.4 2 
3665 8476 5222.9 1 
3666 8476 5819.2 2 
3667 8476 5268.6 2 
3668 8476 5531.0 2 
3669 8476 3989.5 20 
3670 8476 5566.0 1452 
3671 8476 5121.7 2 
3672 8476 5283.4 2 
3673 8476 5240.8 2 
3674 8476 5738.0 328 
3675 8476 5369.6 16 
3676 8476 5268.0 2 
3677 8476 5259.3 2 
3678 8476 5607.6 20 
3679 8476 5406.8 48 
3680 8476 5674.2 26 
3681 8476 5259.4 2 
3682 8476 5088.4 2 
3683 8476 5881.0 4 
3684 8476 5901.4 2 
3685 8476 5158.8 2 
3686 8476 6077.0 14 
3687 8476 5167.8 14 
3688 8476 5106.4 2 
3689 8476 5548.2 4 
3690 8476 5495.9 2 
3691 8476 5330.6 2 
3692 8476 5195.6 2 
3693 8476 5439.2 2 
3694 8476 5092.9 2 
3695 8476 5248.5 1 
3696 8476 5337.4 2 
3697 8476 6061.4 8 
3698 8476 5600.2 50 
3699 8476 5471.6 2 
3700 8476 5351.0 2 
3701 8476 5548.0 4 
3702 8476 5158.8 2 
3703 8476 5087.6 4 
3704 8476 5439.8 2 
3705 8476 4016.4 6 
3706 8476 4821.0 2 
3707 8476 5436.0 4 
3708 8476 5470.3 2 
3709 8476 5455.8 2 
3710 8476 5440.8 2 
3711 8476 5357.0 2 
3712 8476 5251.6 2 
3713 8476 5266.6 2 
3714 8476 5229.4 2 
3715 8476 5383.4 236 
3716 8476 5091.4 2 
3717 8476 5223.8 30 
3718 8476 5148.4 1 
3719 8476 5250.4 32 
3720 8476 5190.4 2 
3721 8476 5522.2 2 
3722 8476 5251.2 2 
3723 8476 3796.3 32 
3724 8476 4433.0 2 
3725 8476 5490.0 188 
3726 8476 5235.7 2 
3727 8476 3900.8 2 
3728 8476 5066.4 420 
3729 8476 3949.2 2 
3730 8476 4646.8 2 
3731 8476 4258.6 2 
3732 8476 5528.3 2 
3733 8476 5684.2 2 
3734 8476 4973.4 2 
3735 8476 4402.8 2 
3736 8476 5062.7 103 
3737 8476 4113.8 20 
3738 8476 4706.4 4 
3739 8476 5683.6 764 
3740 8476 4501.2 6 
3741 8476 5272.4 2 
3742 8476 4029.0 2 
3743 8476 4629.6 2 
3744 8476 5291.4 2 
3745 8476 5215.2 1 
3746 8476 5461.6 8 
3747 8476 5179.8 2 
3748 8476 5507.4 4 
3749 8476 3936.0 232 
3750 8476 4460.7 2 
3751 8476 5133.5 1 
3752 8476 5574.0 32 
3753 8476 3844.8 2 
3754 8476 4710.8 2 
3755 8476 5487.3 1 
3756 8476 5797.4 14 
3757 8476 3934.6 2 
3758 8476 4098.5 1 
3759 8476 4369.1 11 
3760 8476 4812.8 2 
3761 8476 5108.8 6 
3762 8476 5157.2 16 
3763 8476 5368.2 2 
3764 8476 5787.9 2 
3765 8476 6073.6 100 
3766 8476 5170.3 6 
3767 8476 5463.6 2 
3768 8476 5149.6 6 
3769 8476 5313.8 2 
3770 8476 5307.8 2 
3771 8476 4575.1 1 
3772 8476 5237.8 6 
3773 8476 5322.0 4 
3774 8476 5093.4 2 
3775 8476 5287.9 2 
3776 8476 5777.6 480 
3777 8476 5209.6 2 
3778 8476 5637.8 624 
3779 8476 5884.6 2 
3780 8476 5306.0 2 
3781 8476 5098.8 2 
3782 8476 5300.2 2 
3783 8476 4251.6 2 
3784 8476 5504.1 5 
3785 8476 3921.4 20 
3786 8476 3774.8 20 
3787 8476 4803.4 2 
3788 8476 5596.0 2 
3789 8476 4280.6 2 
3790 8476 3887.2 2 
3791 8476 4850.7 2 
3792 8476 5176.4 2 
3793 8476 5307.4 2 
3794 8476 4159.4 2 
3795 8476 4078.6 32 
3796 8476 5375.8 2 
3797 8476 3625.2 6 
3798 8476 4964.4 22 
3799 8476 5597.8 6 
3800 8476 5601.6 32 
3801 8476 3780.4 2 
3802 8476 4531.8 2 
3803 8476 5269.7 1 
3804 8476 5279.7 2 
3805 8476 5316.8 2 
3806 8476 5803.8 2 
3807 8476 5290.8 2 
3808 8476 5164.8 12 
3809 8476 5268.4 8 
3810 8476 5486.6 32 
3811 8476 5303.8 6 
3812 8476 5896.0 2 
3813 8476 4425.2 16 
3814 8476 3989.1 2 
3815 8476 4583.6 2 
3816 8476 5159.4 12 
3817 8476 5435.6 2 
3818 8476 3910.2 2 
3819 8476 4883.2 2 
3820 8476 3750.1 1 
3821 8476 4736.0 2 
3822 8476 5176.4 2 
3823 8476 5464.0 28 
3824 8476 5813.2 1376 
3825 8476 5515.8 2 
3826 8476 5392.0 12 
3827 8476 5089.5 1 
3828 8476 5137.4 12 
3829 8476 5148.3 1 
3830 8476 5421.0 2 
3831 8476 5130.4 2 
3832 8476 5625.0 12 
3833 8476 5350.6 20 
3834 8476 5343.0 6 
3835 8476 5692.8 20 
3836 8476 4463.7 4 
3837 8476 5219.8 2 
3838 8476 5485.6 2 
3839 8476 5488.6 2 
3840 8476 3569.8 2 
3841 8476 5221.2 44 
3842 8476 3670.8 4 
3843 8476 4904.0 4 
3844 8476 5212.5 1 
3845 8476 5403.0 2 
3846 8476 3745.2 2 
3847 8476 5379.4 2 
3848 8476 5098.6 2 
3849 8476 4853.2 2 
3850 8476 4474.4 2 
3851 8476 4967.7 1 
3852 8476 5094.4 2 
3853 8476 5614.0 2 
3854 8476 5419.0 2 
3855 8476 5602.1 24 
3856 8476 5699.2 392 
3857 8476 5405.1 2 
3858 8476 5692.0 32 
3859 8476 5161.4 2 
3860 8476 6421.2 1012 
3861 8476 5281.0 2 
3862 8476 5322.8 2 
3863 8476 5516.4 10 
3864 8476 5327.7 1 
3865 8476 3626.4 20 
3866 8476 4467.8 2 
3867 8476 5590.2 2 
3868 8476 5511.4 2 
3869 8476 5640.0 636 
3870 8476 5353.6 16 
3871 8476 5223.0 2 
3872 8476 5841.2 68 
3873 8476 5157.8 2 
3874 8476 5403.3 1 
3875 8476 5495.2 2 
3876 8476 5149.7 1 
3877 8476 5607.4 448 
3878 8476 5179.0 12 
3879 8476 5399.4 2 
3880 8476 5122.2 2 
3881 8476 5215.4 22 
3882 8476 5229.0 2 
3883 8476 3467.0 2 
3884 8476 5277.4 2 
3885 8476 5368.0 20 
3886 8476 5128.2 2 
3887 8476 5432.6 16 
3888 8476 5719.4 6 
3889 8476 5307.8 8 
3890 8476 5408.8 12 
3891 8476 5169.0 2 
3892 8476 5127.4 2 
3893 8476 5505.6 32 
3894 8476 3637.0 2 
3895 8476 4497.5 1 
3896 8476 5528.0 2 
3897 8476 5170.5 1 
3898 8476 5109.5 1 
3899 8476 5106.1 4 
3900 8476 5396.4 20 
3901 8476 5486.8 36 
3902 8476 5822.0 332 
3903 8476 5393.0 2 
3904 8476 5428.2 2 
3905 8476 5775.6 184 
3906 8476 5704.0 20 
3907 8476 5086.6 2 
3908 8476 5380.6 92 
3909 8476 5359.6 6 
3910 8476 5523.0 2 
3911 8476 5328.2 2 
3912 8476 5205.0 2 
3913 8476 5637.8 2 
3914 8476 5715.2 16 
3915 8476 5506.9 1 
3916 8476 5579.4 2 
3917 8476 5236.0 2 
3918 8476 5356.4 2 
3919 8476 5215.9 4 
3920 8476 5227.6 2 
3921 8476 5596.0 332 
3922 8476 5239.4 2 
3923 8476 5451.8 52 
3924 8476 5503.4 412 
3925 8476 3708.6 2 
3926 8476 5151.4 2 
3927 8476 5092.4 2 
3928 8476 5398.5 1 
3929 8476 5657.6 812 
3930 8476 5111.4 2 
3931 8476 5386.4 332 
3932 8476 5243.2 2 
3933 8476 5228.9 1 
3934 8476 5128.4 2 
3935 8476 5285.0 20 
3936 8476 5478.5 2 
3937 8476 5380.3 40 
3938 8476 6075.2 32 
3939 8476 5489.0 6 
3940 8476 5459.2 2 
3941 8476 6452.8 1112 
3942 8476 4335.2 16 
3943 8476 4086.9 2 
3944 8476 5008.2 2 
3945 8476 4324.0 2 
3946 8476 4668.2 2 
3947 8476 5745.8 2 
3948 8476 5128.8 12 
3949 8476 5204.3 2 
3950 8476 5244.0 2 
3951 8476 5343.9 1 
3952 8476 5691.4 596 
3953 8476 5239.0 6 
3954 8476 5097.9 1 
3955 8476 5118.8 16 
3956 8476 5612.4 2 
3957 8476 5383.6 388 
3958 8476 5404.6 2 
3959 8476 4929.2 2 
3960 8476 5249.3 4 
3961 8476 5273.4 2 
3962 8476 5514.0 700 
3963 8476 5292.8 2 
3964 8476 5118.1 2 
3965 8476 3548.3 2 
3966 8476 4673.2 2 
3967 8476 5093.0 2 
3968 8476 5125.4 2 
3969 8476 5165.2 2 
3970 8476 5330.0 2 
3971 8476 5429.6 212 
3972 8476 5087.9 2 
3973 8476 5145.9 1 
3974 8476 5087.7 1 
3975 8476 5091.4 2 
3976 8476 5346.0 12 
3977 8476 4557.4 2 
3978 8476 3746.6 2 
3979 8476 4370.4 2 
3980 8476 4080.1 1 
3981 8476 4672.4 2 
3982 8476 5507.8 2 
3983 8476 5640.1 1 
3984 8476 5155.8 2 
3985 8476 5510.2 2 
3986 8476 5264.8 2 
3987 8476 5128.3 1 
3988 8476 5309.2 2 
3989 8476 5334.0 4 
3990 8476 5252.2 2 
3991 8476 5408.0 16 
3992 9212 6177.0 2 
3993 9212 5302.4 2 
3994 9212 4511.2 2 
3995 9212 4636.2 1 
3996 9212 4580.5 1 
3997 9212 5258.4 2 
3998 9212 5511.5 1 
3999 9212 5311.1 1 
4000 9212 5225.5 2 
4001 9212 5323.0 2 
4002 9212 4358.2 2 
4003 9212 4844.8 2 
4004 9212 5567.2 12 
4005 9212 4949.6 2 
4006 9212 5432.8 16 
4007 9212 3849.8 2 
4008 9212 5106.6 36 
4009 9212 5496.3 1 
4010 9212 4316.5 2 
4011 9212 4061.4 2 
4012 9212 3826.6 2 
4013 9212 5465.2 8 
4014 9212 5961.6 2 
4015 9212 5267.8 2 
4016 9212 4597.6 2 
4017 9212 5476.8 20 
4018 9212 5509.8 6 
4019 9212 4179.8 2 
4020 9212 5184.2 2 
4021 9212 4639.2 2 
4022 9212 5445.4 2 
4023 9212 3919.3 1 
4024 9212 3747.6 2 
4025 9212 3866.0 2 
4026 9212 3832.2 2 
4027 9212 3645.4 2 
4028 9212 4509.0 2 
4029 9212 4421.6 2 
4030 9212 4380.6 2 
4031 9212 5878.2 2 
4032 9212 5623.0 2 
4033 9212 5421.8 2 
4034 9212 4453.9 2 
4035 9212 5183.2 2 
4036 9212 5335.6 2 
4037 9212 5692.6 462 
4038 9212 4223.3 467 
4039 9212 3596.8 2 
4040 9212 3676.4 2 
4041 9212 4521.9 1 
4042 9212 4335.4 2 
4043 9212 5790.4 8 
4044 9212 5691.1 1 
4045 9212 5560.4 16 
4046 9212 4389.4 2 
4047 9212 4444.8 2 
4048 9212 5211.8 2 
4049 9212 5321.2 2 
4050 9212 5372.6 2 
4051 9212 5973.4 2 
4052 9212 4743.0 6 
4053 9212 4955.8 2 
4054 9212 4320.2 6 
4055 9212 4423.6 2 
4056 9212 4437.1 1 
4057 9212 5060.6 2 
4058 9212 4807.4 16 
4059 9212 5120.1 1 
4060 9212 4825.0 16 
4061 9212 4787.8 2 
4062 9212 5095.6 2 
4063 9212 4566.8 2 
4064 9212 5023.0 2 
4065 9212 4564.2 16 
4066 9212 4720.6 2 
4067 9212 4777.0 16 
4068 9212 5393.7 1 
4069 9212 4511.8 2 
4070 9212 4653.3 4 
4071 9212 4803.4 2 
4072 9212 4637.2 2 
4073 9212 4628.6 2 
4074 9212 4431.0 2 
4075 9212 4466.2 2 
4076 9212 4437.2 1 
4077 9212 4619.2 2 
4078 9212 3990.8 8 
4079 9212 4527.6 14 
4080 9212 4262.0 2 
4081 9212 4649.3 3 
4082 9212 4329.4 2 
4083 9212 4402.4 2 
4084 9212 4084.6 2 
4085 9212 4159.0 2 
4086 9212 4228.0 2 
4087 9212 5055.2 16 
4088 9212 5612.4 2 
4089 9212 4784.8 2 
4090 9212 4951.4 2 
4091 9212 4671.6 2 
4092 9212 6344.6 2 
4093 9212 3881.6 2 
4094 9212 5176.2 26 
4095 9212 4956.0 2 
4096 9212 4435.2 2 
4097 9212 5104.0 2 
4098 9212 4194.8 2 
4099 9212 4562.0 2 
4100 9212 4124.6 8 
4101 9212 5483.7 1 
4102 9212 5564.0 2 
4103 9212 5957.3 1 
4104 9212 5540.6 2 
4105 9212 6057.2 2 
4106 9212 5873.4 2 
4107 9212 5959.3 2 
4108 9212 5782.4 20 
4109 9212 5590.2 2 
4110 9212 6009.0 6 
4111 9212 5722.1 1 
4112 9212 5874.9 1 
4113 9212 5699.0 2 
4114 9212 4285.7 2 
4115 9212 5076.6 2 
4116 9212 5597.8 2 
4117 9212 5651.4 2 
4118 9212 5531.6 2 
4119 9212 5573.5 4 
4120 9212 6011.4 26 
4121 9212 4296.8 2 
4122 9212 5210.6 2 
4123 9212 6179.3 1 
4124 9212 6062.4 12 
4125 9212 5801.2 2 
4126 9212 6027.3 1 
4127 9212 5597.4 2 
4128 9212 5610.2 2 
4129 9212 5839.0 2 
4130 9212 5729.2 2 
4131 9212 6210.2 6 
4132 9212 4216.2 2 
4133 9212 3816.0 2 
4134 9212 4771.5 3 
4135 9212 6211.0 2 
4136 9212 5723.0 6 
4137 9212 5940.0 4 
4138 9212 4045.2 2 
4139 9212 5365.2 2 
4140 9212 6174.2 2 
4141 9212 6081.4 2 
4142 9212 4532.6 2 
4143 9212 5181.5 1 
4144 9212 5737.8 2 
4145 9212 5947.8 2 
4146 9212 5759.7 3 
4147 9212 5681.6 2 
4148 9212 5553.5 2 
4149 9212 5794.4 12 
4150 9212 5896.4 2 
4151 9212 5810.2 8 
4152 9212 5529.8 2 
4153 9212 6088.4 2 
4154 9212 5629.7 2 
4155 9212 5531.5 2 
4156 9212 5964.4 26 
4157 9212 5762.9 1 
4158 9212 5835.2 4 
4159 9212 5604.4 6 
4160 9212 5784.4 2 
4161 9212 6004.2 2 
4162 9212 6443.9 603 
4163 9212 5534.2 2 
4164 9212 5687.4 2 
4165 9212 5829.8 44 
4166 9212 5662.8 2 
4167 9212 6070.5 1 
4168 9212 6226.6 6 
4169 9212 5533.5 1 
4170 9212 5974.5 2 
4171 9212 4511.5 2 
4172 9212 5242.8 14 
4173 9212 5623.0 2 
4174 9212 6094.4 2 
4175 9212 6543.2 8 
4176 9212 5673.6 2 
4177 9212 5784.4 4 
4178 9212 5727.2 2 
4179 9212 4291.8 2 
4180 9212 6107.1 122 
4181 9212 4459.6 2 
4182 9212 4524.6 2 
4183 9212 5594.2 2 
4184 9212 6882.4 4 
4185 9212 5529.6 2 
4186 9212 5795.0 4 
4187 9212 5530.2 2 
4188 9212 5852.4 2 
4189 9212 5650.8 2 
4190 9212 6001.0 2 
4191 9212 5678.6 2 
4192 9212 4420.1 1 
4193 9212 5222.8 2 
4194 9212 5895.0 6 
4195 9212 5608.0 2 
4196 9212 5648.0 2 
4197 9212 5808.4 2 
4198 9212 6694.6 6 
4199 9212 4317.2 2 
4200 9212 5350.6 2 
4201 9212 5531.4 2 
4202 9212 5629.8 2 
4203 9212 5610.8 14 
4204 9212 5912.4 20 
4205 9212 5595.2 2 
4206 9212 5855.8 2 
4207 9212 5559.0 2 
4208 9212 5901.8 2 
4209 9212 4106.4 2 
4210 9212 5244.2 2 
4211 9212 5529.8 2 
4212 9212 5648.0 2 
4213 9212 5538.2 2 
4214 9212 5579.6 2 
4215 9212 5919.0 2 
4216 9212 5747.0 2 
4217 9212 5588.2 2 
4218 9212 5873.0 2 
4219 9212 5529.7 2 
4220 9212 6121.0 2 
4221 9212 5685.8 2 
4222 9212 5771.7 1 
4223 9212 5860.4 2 
4224 9212 5921.0 2 
4225 9212 4144.9 2 
4226 9212 3920.0 2 
4227 9212 4994.9 1 
4228 9212 5544.4 2 
4229 9212 5966.4 4 
4230 9212 5528.0 2 
4231 9212 5893.4 4 
4232 9212 5603.8 2 
4233 9212 6110.6 2 
4234 9212 4888.8 2 
4235 9212 5339.2 2 
4236 9212 6013.6 776 
4237 9212 5721.4 2 
4238 9212 5713.6 8 
4239 9212 5666.8 2 
4240 9212 6599.8 2 
4241 9212 5973.7 2 
4242 9212 5856.0 4 
4243 9212 5860.4 2 
4244 9212 6650.6 2 
4245 9212 4438.8 2 
4246 9212 5051.5 2 
4247 9212 5827.0 12 
4248 9212 3894.4 4 
4249 9212 4716.0 2 
4250 9212 5564.3 1 
4251 9212 5538.2 2 
4252 9212 5925.8 14 
4253 9212 5801.0 2 
4254 9212 5745.0 2 
4255 9212 5756.2 1 
4256 9212 6174.2 2 
4257 9212 5934.0 2 
4258 9212 6484.4 2 
4259 9212 5717.4 2 
4260 9212 6201.4 26 
4261 9212 6090.0 2 
4262 9212 5854.2 2 
4263 9212 5842.4 8 
4264 9212 5740.0 2 
4265 9212 5879.6 26 
4266 9212 5635.4 2 
4267 9212 4728.1 1 
4268 9212 5542.6 4 
4269 9212 5929.4 2 
4270 9212 5546.3 2 
4271 9212 5881.2 2 
4272 9212 4660.6 10 
4273 9212 4838.9 12 
4274 9212 4277.4 2 
4275 9212 5157.0 2 
4276 9212 6211.4 2 
4277 9212 5883.2 2 
4278 9212 5734.3 2 
4279 9212 5538.0 2 
4280 9212 6467.6 4 
4281 9212 5753.6 2 
4282 9212 5983.6 2 
4283 9212 5843.4 2 
4284 9212 6152.4 2 
4285 9212 5528.8 2 
4286 9212 5695.8 2 
4287 9212 5665.6 2 
4288 9212 5554.9 2 
4289 9212 5585.2 2 
4290 9212 5718.6 2 
4291 9212 5704.8 2 
4292 9212 6107.2 4 
4293 9212 5764.8 2 
4294 9212 6193.6 2 
4295 9212 5619.9 1 
4296 9212 6050.4 2 
4297 9212 5807.0 2 
4298 9212 5884.2 2 
4299 9212 6062.8 116 
4300 9212 5675.8 2 
4301 9212 5782.4 2 
4302 9212 5702.5 2 
4303 9212 6010.0 50 
4304 9212 5533.8 2 
4305 9212 5533.8 2 
4306 9212 5670.9 1 
4307 9212 5624.7 2 
4308 9212 5611.3 1 
4309 9212 6128.0 2 
4310 9212 5922.4 2 
4311 9212 5886.0 2 
4312 9212 4961.0 2 
4313 9212 4356.6 2 
4314 9212 4149.6 2 
4315 9212 4188.9 4 
4316 9212 5033.4 2 
4317 9212 5614.6 6 
4318 9212 5570.6 2 
4319 9212 5624.6 2 
4320 9212 5644.0 2 
4321 9212 5932.4 8 
4322 9212 5596.6 2 
4323 9212 5787.8 2 
4324 9212 5811.2 2 
4325 9212 5274.4 2 
4326 9212 5688.8 2 
4327 9212 3820.6 2 
4328 9212 4837.2 2 
4329 9212 5570.4 2 
4330 9212 6013.2 6 
4331 9212 5906.3 2 
4332 9212 4100.8 2 
4333 9212 5270.6 6 
4334 9212 4083.9 2 
4335 9212 5465.2 8 
4336 9212 5530.2 2 
4337 9212 6031.0 2 
4338 9212 5795.2 6 
4339 9212 6367.0 2 
4340 9212 5947.8 2 
4341 9212 5880.0 22 
4342 9212 6456.4 2 
4343 9212 6005.0 2 
4344 9212 6071.8 2 
4345 9212 5912.2 2 
4346 9212 4764.2 2 
4347 9212 5772.2 3 
4348 9212 3944.4 2 
4349 9212 4939.8 4 
4350 9212 4867.0 2 
4351 9212 4702.0 2 
4352 9212 5056.6 2 
4353 9212 4903.8 2 
4354 9212 5582.2 2 
4355 9212 5617.0 2 
4356 9212 5778.4 2 
4357 9212 5529.8 2 
4358 9212 5626.8 4 
4359 9212 5751.6 4 
4360 9212 5777.4 2 
4361 9212 5778.6 2 
4362 9212 6333.0 12 
4363 9212 5670.8 4 
4364 9212 6023.5 40 
4365 9212 5539.0 2 
4366 9212 5774.2 20 
4367 9212 5711.0 2 
4368 9212 5557.6 2 
4369 9212 5787.2 2 
4370 9212 5582.6 2 
4371 9212 6161.6 28 
4372 9212 5598.6 2 
4373 9212 5715.6 2 
4374 9212 5532.1 2 
4375 9212 5578.0 2 
4376 9212 5669.3 2 
4377 9212 5626.1 1 
4378 9212 5530.8 2 
4379 9212 5916.4 18 
4380 9212 5914.8 2 
4381 9212 6258.2 26 
4382 9212 6313.6 2 
4383 9212 4800.0 2 
4384 9212 5596.8 60 
4385 9212 4382.8 2 
4386 9212 4148.1 1 
4387 9212 5690.0 2 
4388 9212 5899.2 2 
4389 9212 6174.6 4 
4390 9212 5945.4 46 
4391 9212 5528.0 2 
4392 9212 5727.6 2 
4393 9212 6099.7 2 
4394 9212 5765.6 2 
4395 9212 4441.6 4 
4396 9212 4972.3 1 
4397 9212 5622.2 2 
4398 9212 6389.6 1188 
4399 9212 4924.6 6 
4400 9212 5950.2 2 
4401 9212 5806.4 2 
4402 9212 5529.6 2 
4403 9212 5659.6 2 
4404 9212 5818.8 2 
4405 9212 6130.4 2 
4406 9212 4139.6 48 
4407 9212 5325.0 2 
4408 9212 4476.8 2 
4409 9212 5675.4 20 
4410 9212 6010.8 2 
4411 9212 5599.9 6 
4412 9212 5984.8 2 
4413 9212 5855.6 2 
4414 11928 6733.8 2 
4415 11928 6107.8 32 
4416 11928 6537.2 532 
4417 11928 4996.4 2 
4418 11928 5031.9 1 
4419 11928 6484.8 960 
4420 11928 6018.1 9 
4421 11928 5978.2 2 
4422 11928 6339.8 26 
4423 11928 4455.0 2 
4424 11928 4959.4 2 
4425 11928 4702.8 40 
4426 11928 4393.3 2 
4427 11928 4677.5 3 
4428 11928 4708.0 2 
4429 11928 4638.8 2 
4430 11928 4608.3 1 
4431 11928 4661.9 2 
4432 11928 5399.6 80 
4433 11928 4832.2 6 
4434 11928 4900.0 2 
4435 11928 4516.8 2 
4436 11928 5258.4 2 
4437 11928 4814.4 2 
4438 11928 4712.6 2 
4439 11928 5534.8 2 
4440 11928 5140.5 2 
4441 11928 5460.4 2 
4442 11928 5930.8 2 
4443 11928 4933.1 2 
4444 11928 5023.6 2 
4445 11928 5838.1 2 
4446 11928 6103.4 26 
4447 11928 6102.2 20 
4448 11928 6320.2 6 
4449 11928 5823.2 2 
4450 11928 6116.2 26 
4451 11928 4467.6 2 
4452 11928 5358.0 2 
4453 11928 5803.6 2 
4454 11928 5367.1 3 
4455 11928 5187.7 2 
4456 11928 5995.4 2 
4457 11928 6669.0 60 
4458 11928 4973.8 2 
4459 11928 4631.2 2 
4460 11928 4770.4 2 
4461 11928 5743.4 2 
